"index";"id";"anonymous";"graduatingYear";"overallScore";"overall";"curriculum";"jobSupport";"school_id";"course_id";"program_time_id";"program_presence_id"
2636;281424;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2637;281420;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2638;281409;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2639;281403;0;2021.0;4.0;4.0;4.0;4.0;2;1;1;1
2640;281390;0;2021.0;4.0;4.0;4.0;4.0;2;2;1;1
2641;281366;0;2021.0;4.7;4.0;5.0;5.0;2;1;1;1
2642;281268;0;2021.0;4.7;5.0;4.0;5.0;2;4;1;1
2643;281234;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2644;281231;1;2021.0;2.7;3.0;3.0;2.0;2;2;1;1
2645;281219;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2646;281135;0;2021.0;4.0;4.0;4.0;4.0;2;2;1;1
2647;281131;0;2021.0;4.0;4.0;4.0;4.0;2;1;1;1
2648;281100;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2649;281043;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2650;281006;0;2021.0;4.7;5.0;5.0;4.0;2;2;1;1
2651;280997;0;2021.0;3.3;4.0;3.0;3.0;2;2;1;1
2652;280984;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2653;280932;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2654;280853;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2655;280843;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2656;280794;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2657;280783;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2658;280775;0;2021.0;4.7;5.0;4.0;5.0;2;4;1;1
2660;280725;0;2021.0;4.0;4.0;4.0;4.0;2;1;1;1
2661;280707;0;2021.0;5.0;5.0;5.0;5.0;2;3;1;1
2662;280648;1;2021.0;4.7;4.0;5.0;5.0;2;2;1;1
2663;280579;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2665;280452;0;2021.0;3.7;4.0;4.0;3.0;2;2;1;1
2666;280447;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2667;280437;0;2021.0;3.7;4.0;4.0;3.0;2;2;1;1
2668;280391;0;2021.0;4.3;4.0;4.0;5.0;2;2;1;1
2669;280319;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2670;280284;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2671;280209;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2672;280071;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2673;280058;0;2021.0;4.7;4.0;5.0;5.0;2;4;1;1
2674;280054;0;2021.0;4.7;5.0;5.0;4.0;2;4;1;1
2676;280013;0;2021.0;4.7;5.0;5.0;4.0;2;2;1;1
2677;279997;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2678;279984;0;2021.0;4.7;4.0;5.0;5.0;2;4;1;1
2679;279957;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2680;279941;1;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2681;279892;1;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2682;279807;0;2021.0;4.7;5.0;5.0;4.0;2;3;1;1
2684;279795;0;2021.0;4.3;5.0;5.0;3.0;2;2;1;1
2685;279776;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2686;279770;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2687;279769;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2688;279757;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2689;279729;0;2021.0;4.7;4.0;5.0;5.0;2;1;1;1
2690;279728;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2691;279682;0;2021.0;4.7;5.0;5.0;4.0;2;2;1;1
2693;279522;0;2021.0;4.3;5.0;4.0;4.0;2;2;1;1
2694;279515;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2696;279437;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2698;279381;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2699;279363;0;2021.0;4.7;5.0;5.0;4.0;2;2;1;1
2700;279317;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2701;279282;0;2021.0;4.0;4.0;4.0;4.0;2;1;1;1
2702;279243;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2703;279223;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2705;279216;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2706;279215;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2707;279201;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2709;279194;0;2021.0;4.5;5.0;4.0;0.0;2;2;1;1
2710;279193;0;2021.0;4.0;4.0;3.0;5.0;2;2;1;1
2712;279177;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2713;279175;0;2021.0;4.7;5.0;4.0;5.0;2;1;1;1
2714;279173;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2715;279165;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2716;279160;0;2021.0;5.0;5.0;5.0;0.0;2;2;1;1
2717;279135;0;2021.0;4.3;5.0;4.0;4.0;2;2;1;1
2719;279116;1;2021.0;5.0;5.0;5.0;0.0;2;4;1;1
2720;279106;1;2021.0;4.0;4.0;5.0;3.0;2;1;1;1
2722;279015;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2723;279012;0;2021.0;4.0;4.0;4.0;4.0;2;2;1;1
2724;278936;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2725;278848;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2726;278828;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2727;278777;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2729;278663;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2730;278655;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2731;278648;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2732;278647;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2733;278644;1;2021.0;4.7;5.0;4.0;5.0;2;1;1;1
2734;278602;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2735;278597;0;2021.0;4.7;5.0;5.0;4.0;2;4;1;1
2737;278587;0;2021.0;4.0;4.0;5.0;3.0;2;2;1;1
2738;278537;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2739;278526;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2740;278511;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2741;278509;0;2021.0;4.0;3.0;4.0;5.0;2;2;1;1
2743;278501;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2744;278493;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2745;278456;0;2021.0;4.7;5.0;4.0;5.0;2;1;1;1
2746;278454;0;2021.0;4.0;4.0;4.0;4.0;2;2;1;1
2747;278451;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2748;278444;0;2021.0;3.0;3.0;3.0;3.0;2;1;1;1
2749;278423;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2750;278416;0;2021.0;4.3;4.0;4.0;5.0;2;2;1;1
2751;278399;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2752;278375;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2753;278372;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2754;278371;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2755;278282;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2756;278276;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2757;278264;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2758;278211;0;2021.0;4.7;5.0;5.0;4.0;2;2;1;1
2759;278202;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2760;278029;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2761;277936;0;2021.0;3.3;4.0;3.0;3.0;2;2;1;1
2762;277927;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2763;277878;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2764;277408;1;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2766;277229;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2767;277044;0;2021.0;4.7;5.0;4.0;5.0;2;1;1;1
2769;277041;0;2021.0;4.3;4.0;4.0;5.0;2;2;1;1
2770;277008;1;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2771;276905;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2772;276803;0;2021.0;4.3;5.0;4.0;4.0;2;2;1;1
2775;276658;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2776;276648;0;2021.0;4.0;4.0;4.0;4.0;2;2;1;1
2777;276634;0;2021.0;4.7;5.0;5.0;4.0;2;2;1;1
2778;276567;1;2021.0;3.7;4.0;4.0;3.0;2;1;1;1
2780;276509;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2781;276475;0;2020.0;4.3;4.0;4.0;5.0;2;1;1;1
2783;276385;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2784;276273;0;2021.0;4.3;5.0;4.0;4.0;2;2;1;1
2785;276242;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2786;276230;0;2021.0;4.3;4.0;4.0;5.0;2;1;1;1
2787;276187;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2788;276074;0;2021.0;4.7;5.0;4.0;5.0;2;1;1;1
2790;275965;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2792;275905;0;2021.0;4.7;5.0;4.0;5.0;2;1;1;1
2793;275865;1;2019.0;4.3;4.0;4.0;5.0;2;2;1;1
2794;275795;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2795;275775;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2796;275757;0;2021.0;4.0;4.0;4.0;4.0;2;1;1;1
2797;275739;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
2798;275677;1;2021.0;4.7;5.0;4.0;5.0;2;1;1;1
2799;275651;1;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2800;275607;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2801;275590;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
2802;275577;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2803;275537;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2805;275527;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2807;275457;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2808;275456;0;2021.0;4.0;4.0;4.0;4.0;2;2;1;1
2809;275432;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2811;275401;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2812;275377;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2813;275356;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2814;275238;0;2021.0;4.3;5.0;5.0;3.0;2;2;1;1
2815;275213;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2817;275182;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2818;275156;1;2021.0;4.7;5.0;4.0;5.0;2;1;1;1
2819;275148;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2820;275090;0;2021.0;4.7;5.0;5.0;4.0;2;2;1;1
2821;275062;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2822;275043;0;2021.0;4.3;4.0;4.0;5.0;2;1;1;1
2823;275042;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2824;274942;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2825;274923;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2826;274858;0;2021.0;4.0;4.0;4.0;4.0;2;1;1;1
2827;274852;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2828;274850;0;2021.0;4.7;5.0;5.0;4.0;2;2;1;1
2832;274662;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2833;274530;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2835;274513;0;2021.0;4.0;4.0;4.0;4.0;2;2;1;1
2836;274442;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2839;274394;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2841;274386;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2842;274352;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2843;274349;0;2021.0;4.3;4.0;5.0;4.0;2;4;1;1
2845;274305;0;2021.0;4.5;5.0;4.0;0.0;2;2;1;1
2846;274266;0;2021.0;3.7;4.0;3.0;4.0;2;1;1;1
2847;274259;0;2021.0;3.7;4.0;3.0;4.0;2;2;1;1
2848;274257;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2849;274256;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2850;274180;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2851;274179;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2852;274175;0;2021.0;4.7;5.0;5.0;4.0;2;2;1;1
2853;274140;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2855;274047;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2856;274020;1;2021.0;4.3;5.0;4.0;4.0;2;2;1;1
2857;274019;0;2021.0;4.5;5.0;4.0;0.0;2;2;1;1
2858;274018;0;2021.0;4.5;5.0;4.0;0.0;2;2;1;1
2859;273992;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2860;273964;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2861;273957;0;2021.0;4.3;5.0;5.0;3.0;2;2;1;1
2862;273947;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2863;273891;0;2021.0;4.7;5.0;4.0;5.0;2;1;1;1
2864;273868;0;2021.0;4.7;5.0;4.0;5.0;2;1;1;1
2865;273858;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2868;273595;0;2021.0;4.3;4.0;4.0;5.0;2;1;1;1
2869;273592;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2870;273573;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2871;273553;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2874;273496;1;2021.0;1.5;2.0;1.0;0.0;2;4;1;1
2876;273463;0;2021.0;4.3;4.0;4.0;5.0;2;2;1;1
2877;273393;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2878;273331;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2879;273325;0;2021.0;4.7;5.0;5.0;4.0;2;4;1;1
2880;273321;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2883;273137;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2884;273117;0;2021.0;4.0;4.0;4.0;4.0;2;2;1;1
2885;273010;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
2886;273000;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2888;272850;0;2021.0;4.3;4.0;4.0;5.0;2;2;1;1
2889;272842;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
2890;272832;0;2020.0;4.0;4.0;4.0;4.0;2;2;1;1
2891;272826;0;2021.0;4.3;4.0;4.0;5.0;2;4;1;1
2894;272699;0;2021.0;4.7;4.0;5.0;5.0;2;4;1;1
2895;272679;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2897;272557;0;2021.0;4.7;5.0;4.0;5.0;2;1;1;1
2898;272528;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2899;272512;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2900;272504;0;2021.0;4.3;4.0;4.0;5.0;2;1;1;1
2901;272425;0;2021.0;4.7;5.0;5.0;4.0;2;2;1;1
2903;272312;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
2904;272296;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2905;272256;0;2021.0;3.7;4.0;4.0;3.0;2;1;1;1
2906;272250;1;2021.0;4.0;4.0;4.0;4.0;2;2;1;1
2907;272236;1;2021.0;4.3;4.0;4.0;5.0;2;2;1;1
2908;272232;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
2909;272144;0;2021.0;4.7;5.0;5.0;4.0;2;2;1;1
2911;272119;0;2020.0;3.7;4.0;4.0;3.0;2;1;1;1
2912;272118;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2913;272097;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
2914;272094;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
2915;272062;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2917;272005;1;2020.0;4.7;5.0;5.0;4.0;2;1;1;1
2918;271982;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2919;271967;1;2021.0;4.0;4.0;4.0;4.0;2;1;1;1
2920;271962;0;2020.0;4.7;5.0;5.0;4.0;2;1;1;1
2922;271886;0;2020.0;4.0;4.0;4.0;4.0;2;2;1;1
2923;271882;0;2020.0;4.3;5.0;4.0;4.0;2;2;1;1
2925;271848;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2926;271832;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
2927;271826;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2939;271452;0;2020.0;4.7;5.0;5.0;4.0;2;1;1;1
2941;271370;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2943;271357;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2944;271303;1;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2945;271302;1;2020.0;1.7;1.0;3.0;1.0;2;2;1;1
2947;271117;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
2948;271108;0;2020.0;4.3;4.0;4.0;5.0;2;2;1;1
2951;271033;0;2020.0;4.3;5.0;4.0;4.0;2;2;1;1
2953;270942;1;2020.0;4.5;5.0;4.0;0.0;2;2;1;1
2954;270937;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
2955;270931;1;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2956;270901;0;2020.0;5.0;5.0;5.0;5.0;2;4;1;1
2958;270862;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2959;270791;1;2020.0;1.0;1.0;1.0;1.0;2;2;1;1
2960;270769;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2962;270715;0;2020.0;5.0;5.0;5.0;5.0;2;4;1;1
2964;270651;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
2965;270637;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
2966;270536;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2967;270469;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
2969;270413;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2970;270387;1;2020.0;3.3;3.0;4.0;3.0;2;1;1;1
2971;270358;0;2020.0;4.0;4.0;4.0;4.0;2;1;1;1
2972;270353;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
2973;270317;0;2020.0;4.3;4.0;4.0;5.0;2;2;1;1
2974;270289;0;2020.0;4.0;4.0;3.0;5.0;2;1;1;1
2975;270240;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2977;270192;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2978;270189;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
2980;270146;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2982;270089;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2984;270007;0;2020.0;3.7;4.0;4.0;3.0;2;2;1;1
2985;269881;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
2988;269826;0;2020.0;4.7;5.0;5.0;4.0;2;1;1;1
2989;269615;0;2020.0;4.7;4.0;5.0;5.0;2;1;1;1
2990;269607;0;2020.0;4.0;4.0;4.0;4.0;2;2;1;1
2992;269470;0;2020.0;4.3;4.0;5.0;4.0;2;2;1;1
2993;269459;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
2995;269452;1;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
2996;269319;0;2020.0;4.7;5.0;5.0;4.0;2;2;1;1
2997;269313;0;2020.0;4.7;5.0;5.0;4.0;2;1;1;1
2999;269241;0;2020.0;4.0;4.0;4.0;4.0;2;2;1;1
3000;269240;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3001;269179;1;2020.0;5.0;5.0;5.0;5.0;2;4;1;1
3002;269157;0;2020.0;4.7;5.0;5.0;4.0;2;2;1;1
3003;269156;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
3004;269118;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
3005;269060;0;2020.0;4.0;5.0;4.0;3.0;2;2;1;1
3008;268995;0;2020.0;4.0;4.0;4.0;4.0;2;2;1;1
3009;268966;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3010;268963;0;2020.0;3.7;4.0;3.0;4.0;2;2;1;1
3013;268925;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3014;268921;0;2020.0;4.7;5.0;4.0;5.0;2;4;1;1
3016;268820;0;2020.0;5.0;5.0;5.0;5.0;2;4;1;1
3019;268778;0;2020.0;4.3;5.0;4.0;4.0;2;2;1;1
3022;268735;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3023;268731;0;2020.0;5.0;5.0;5.0;5.0;2;4;1;1
3024;268727;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
3026;268712;1;2020.0;4.7;5.0;5.0;4.0;2;2;1;1
3029;268609;0;2020.0;4.7;5.0;5.0;4.0;2;1;1;1
3031;268583;0;2020.0;4.7;4.0;5.0;5.0;2;2;1;1
3032;268551;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
3033;268547;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
3034;268474;0;2020.0;3.7;4.0;4.0;3.0;2;1;1;1
3035;268466;0;2020.0;4.7;5.0;5.0;4.0;2;2;1;1
3037;268394;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
3039;268370;0;2020.0;4.0;4.0;4.0;4.0;2;2;1;1
3041;268336;0;2020.0;4.7;5.0;5.0;4.0;2;2;1;1
3044;268239;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3046;268178;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3047;268176;0;2020.0;4.0;4.0;4.0;4.0;2;2;1;1
3048;268160;1;2020.0;3.0;3.0;2.0;4.0;2;2;1;1
3049;268123;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3051;268119;0;2020.0;4.3;4.0;4.0;5.0;2;1;1;1
3053;267978;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3054;267973;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
3055;267934;0;2020.0;4.7;5.0;4.0;5.0;2;1;1;1
3056;267862;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
3057;267801;1;2020.0;2.7;3.0;4.0;1.0;2;2;1;1
3060;267786;1;2020.0;2.0;2.0;2.0;2.0;2;4;1;1
3061;267774;1;2020.0;3.7;4.0;3.0;4.0;2;2;1;1
3062;267655;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3064;267637;1;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
3065;267610;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
3066;267602;0;2020.0;3.7;4.0;4.0;3.0;2;1;1;1
3067;267552;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3069;267344;0;2020.0;4.3;5.0;4.0;4.0;2;1;1;1
3070;267281;0;2020.0;4.7;5.0;5.0;4.0;2;2;1;1
3071;267238;1;2020.0;4.3;5.0;4.0;4.0;2;2;1;1
3073;267189;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
3074;267041;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3076;266956;1;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
3077;266952;0;2020.0;4.7;5.0;4.0;5.0;2;1;1;1
3078;266928;0;2020.0;4.7;5.0;4.0;5.0;2;1;1;1
3082;266829;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3083;266810;1;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3084;266692;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3085;266663;0;2020.0;4.7;5.0;4.0;5.0;2;1;1;1
3087;266492;0;2020.0;4.7;5.0;4.0;5.0;2;1;1;1
3089;266369;0;2020.0;4.0;4.0;4.0;4.0;2;2;1;1
3094;266305;0;2020.0;4.0;4.0;4.0;0.0;2;1;1;1
3095;266302;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3096;266283;0;2020.0;4.0;4.0;4.0;4.0;2;2;1;1
3097;266273;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3098;266007;0;2020.0;4.3;4.0;5.0;4.0;2;1;1;1
3100;265963;0;2020.0;4.7;5.0;5.0;4.0;2;2;1;1
3102;265853;1;2019.0;5.0;5.0;5.0;5.0;2;2;1;1
3104;265777;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3105;265756;0;2020.0;4.7;5.0;5.0;4.0;2;2;1;1
3106;265752;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3107;265751;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3108;265741;0;2020.0;4.3;5.0;4.0;4.0;2;2;1;1
3110;265728;0;2020.0;4.3;4.0;5.0;4.0;2;2;1;1
3111;265725;1;2020.0;5.0;5.0;5.0;0.0;2;2;1;1
3115;265645;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3116;265640;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3117;265635;0;2020.0;4.3;5.0;4.0;4.0;2;1;1;1
3118;265627;0;2020.0;4.7;5.0;5.0;4.0;2;2;1;1
3119;265586;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3120;265568;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
3121;265507;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
3123;265388;0;2020.0;4.7;5.0;5.0;4.0;2;2;1;1
3124;265385;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3127;265305;0;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
3128;265289;0;2020.0;4.3;4.0;4.0;5.0;2;2;1;1
3129;265225;0;2020.0;4.3;5.0;4.0;4.0;2;1;1;1
3130;265204;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3131;265061;0;2020.0;4.7;5.0;5.0;4.0;2;2;1;1
3133;264936;1;2020.0;4.7;5.0;4.0;5.0;2;2;1;1
3135;264882;0;2020.0;5.0;5.0;5.0;5.0;2;1;1;1
3137;264845;0;2020.0;4.3;4.0;4.0;5.0;2;2;1;1
3138;264788;1;2015.0;4.7;5.0;4.0;5.0;2;2;1;1
3139;264775;0;2020.0;5.0;5.0;5.0;5.0;2;2;1;1
3140;264624;0;2020.0;4.7;5.0;5.0;4.0;2;1;1;1
3142;264591;0;2020.0;4.0;4.0;4.0;4.0;2;2;1;1
3143;264538;0;2020.0;3.7;4.0;3.0;4.0;2;2;1;1
